X1,X2,X3,X4,X5,X6,X7,X8,y_deterministic,y
0.484,0.95,0.697,0.453,0.308,-0.177,-0.669,-1.574,1.383,1.412
0.556,0.967,0.542,0.512,0.002,1.143,-0.196,-0.899,1.198,1.217
0.182,0.29,0.754,0.027,0.725,-0.177,-0.196,0.393,4.019,4.142
0.583,0.163,0.008,0.145,0.054,-0.696,-0.805,-0.229,2.778,2.889
0.016,0.514,0.439,0.182,0.314,-0.696,-0.196,1.443,1.197,1.226
0.309,0.436,0.051,0.147,-0.409,1.331,0.077,-0.899,2.115,1.926
0.905,0.436,0.373,0.499,-0.409,0.8,-1.648,0.212,2.502,2.509
0.524,0,0.405,0.991,-0.085,1.331,0.478,-0.161,1.504,1.628
0.905,0.562,0.172,0.238,1.329,-0.177,-0.745,-0.394,2.862,2.974
0.146,0.355,0.103,0.158,0.401,1.856,0.093,-2.691,1.922,1.966
0.459,0.436,0.208,0.781,0.596,1.056,0.737,2.027,0.837,0.774
0.583,0.069,0.316,0.417,0.848,1.856,-0.347,0.472,2.262,2.376
0.583,0.95,0.845,0.247,1.329,0.69,-3,-0.899,3.52,3.489
0.192,0.218,0.691,0.471,1.207,-1.052,0.339,0.217,1.154,1.174
0.492,0.436,0.568,0.722,1.391,-0.177,-0.347,-1.448,1.264,1.293
0.952,0.069,0.989,0.003,-0.254,1.856,-0.616,-2.691,8.533,7.994
0.192,0.806,0.838,0.333,0.002,-2.628,0.426,0.712,0.869,0.866
0.53,0.614,0.252,0.008,1.66,-0.696,0.204,0.712,5.299,5.761
0.583,0.237,0.629,0.227,2.057,0.208,0.775,-0.899,2.671,2.711
0.492,0.866,0.715,0.573,-2.028,-2.628,0.671,0.777,0.583,0.625
0.459,0.637,0.935,0.925,-0.889,1.242,1.067,0.777,1.465,1.458
0.876,0.726,0.605,0.427,0.136,1.331,-0.086,1.046,2.236,2.308
0.129,0.436,0.663,0.982,-1.22,-1.052,-0.537,0.938,0.091,0.088
0.583,0.562,0.715,0.841,1.391,-0.177,0.523,0.712,1.118,1.067
0.635,0.163,0.853,0.194,1.207,-0.177,2.441,0.938,2.629,2.52
0.484,0.637,0.047,0.45,-1.266,-2.628,-0.745,-1.448,0.858,0.82
0.371,0.009,0.629,0.872,-1.508,0.208,-0.616,0.472,1.33,1.266
0.418,0.562,0.387,0.421,-0.262,-1.087,0.671,-0.161,0.728,0.77
0.129,0.436,0.881,0.763,0.725,0.208,-0.805,0.66,0.886,0.896
0.139,0.314,0.074,0.251,-0.507,-0.177,-0.966,0.499,1.358,1.335
0.868,0.355,0.544,0.896,0.772,-0.177,-1.648,-0.597,1.893,1.729
0.276,0.562,0.949,0.298,-0.409,-0.696,-0.805,0.988,2.043,2.097
0.712,0.101,0.147,0.39,-0.409,-0.696,0.737,-0.58,1.672,1.833
0.672,0.726,0.949,0.508,0.401,-0.47,0.204,-0.58,1.86,1.908
0.468,0.844,0.165,0.214,0.314,1.331,0.023,-0.748,1.788,1.762
0.139,0.272,0.252,0.499,1.66,0.8,-1.807,-0.798,1.528,1.595
0.106,0.806,0.974,0.51,-0.409,0.398,-0.669,-0.161,1.163,1.237
0.712,0.29,0.281,0.333,-0.507,0.8,-1.448,-0.628,2.551,2.66
0.672,0.163,0.518,0.977,-2.028,-0.369,0.093,0.572,1.066,0.988
0.034,0.29,0.087,0.48,-2.028,0.174,0.387,1.443,0.167,0.154
0.672,0.314,0.561,0.218,0.956,0.398,-1.807,1.178,3.296,3.601
0.139,0.915,0.67,0.288,1.391,-2.628,1.498,-0.58,0.562,0.613
0.44,0.95,0.065,0.627,0.956,-0.369,-0.124,-0.748,0.502,0.452
0.069,0.866,0.949,0.21,-0.78,-0.696,1.067,0.184,1.27,1.212
0.712,0.915,0.518,0.462,-1.22,0.97,-0.669,1.24,1.461,1.317
0.371,0.738,0.158,0.996,0.349,0.398,-0.778,1.178,0.13,0.139
0.062,0.915,0.034,0.684,-0.507,0.617,-1.448,-1.448,0.096,0.1
0.828,0.866,0.989,0.465,-0.581,0.8,-0.537,0.499,2.664,2.852
0.518,0.355,0.424,0.333,0.401,-0.177,0.426,2.268,1.496,1.434
0.27,0.314,0.413,0.872,1.04,-1.087,-1.648,-1.068,0.841,0.824
0.069,0.548,0.208,0.468,0.058,-0.369,0.334,0.003,0.052,0.057
0.776,0.069,0.087,0.234,-0.889,-2.628,-0.347,-2.691,2.473,2.51
0.332,0.984,0.901,0.904,0.956,0.398,0.339,-0.899,0.664,0.631
0.383,0.101,0.387,0.427,0.401,0.97,-0.392,-0.597,1.508,1.513
0.264,0.163,0.808,0.767,0.956,-0.749,-0.921,-2.15,1.396,1.523
0.371,0.29,0.738,0.363,-1.594,-0.177,-0.404,2.268,1.809,1.95
0.583,0.637,0.65,0.333,-0.409,0.398,0.093,-2.691,1.815,1.864
0.828,0.562,0.043,0.45,0.002,0.398,0.204,0.184,1.559,1.653
0.876,0.637,0.349,0.312,1.207,0.8,0.339,-0.033,2.41,2.389
0.117,0.78,0.691,0.825,-1.266,-0.696,0.339,-3,-0.169,-0.184
0.75,0.637,0.979,0.05,1.207,0.69,-0.745,-0.973,5.147,4.83
0.583,0.272,0.187,0.265,0.401,0.398,0.301,-0.973,1.868,1.894
0.571,0.967,0.462,0.566,1.391,0.97,2.513,0.097,1.831,1.707
0.157,0.806,0.771,0.06,-0.889,0.723,-1.648,-1.282,3.439,3.159
0,0.976,0.544,0.224,-1.22,1.856,0.523,-0.394,1.279,1.153
0.182,0.726,0.826,0.722,-0.055,0.174,-1.039,1.123,0.823,0.855
0.783,0.237,0.02,0.82,-0.055,-0.47,-0.471,0.777,1.255,1.316
0.712,0.967,0.387,0.844,-0.224,-0.369,-0.921,1.348,0.892,0.922
0.157,0.314,0.172,0.134,0.58,1.056,-2.435,-0.973,1.495,1.473
0.218,0.806,0.462,0.417,1.04,0.617,1.373,-0.294,0.513,0.522
0.157,0.244,0.299,0.265,-0.765,1.331,-1.688,-1.748,1.14,1.191
0.264,0.218,0.808,0.069,0.956,-0.369,1.373,1.348,3.09,2.916
0.411,0.009,0.808,0.05,0.314,1.331,1.498,0.097,4.878,4.937
0.058,0.78,0.617,0.888,-1.22,-0.369,0.478,0.66,-0.457,-0.423
0.157,0.526,0.989,0.675,0.136,0.208,-1.19,0.184,1.314,1.438
0.876,0.726,0.415,0.627,-0.409,0.8,2.513,-1.557,0.814,0.744
0.556,0.425,0.889,0.49,0.259,-1.052,0.204,1.348,1.714,1.794
0.556,0.71,0.585,0.108,-0.409,1.331,-0.083,0.097,3.005,3.293
0.661,0.101,0.669,0.265,0.981,0.8,0.478,0.184,2.892,3.095
0.332,0.355,0.918,0.291,-0.507,-0.696,-1.21,-0.161,2.389,2.32
0.556,0.436,0.623,0.325,0.896,1.856,-0.921,0.938,2.246,2.409
0.093,0.562,0.715,0.781,-2.243,0.398,-0.347,-0.394,0.325,0.354
0.146,0.915,0.116,0.514,-0.055,0.723,-0.616,0.097,0.323,0.326
0.935,0.218,0.324,0.134,0.259,1.242,-1.336,-0.161,3.359,3.572
0.974,0.637,0.156,0.882,-1.508,0.97,-0.347,0.097,1.279,1.308
0.538,0.436,0.912,0.282,0.349,-0.696,1.498,-0.217,1.913,2.049
0.309,0.272,0.074,0.187,1.207,-0.852,-1.448,1.443,2.324,2.191
0.371,0.314,0.889,0.621,1.04,-0.852,-1.19,0.097,1.874,1.94
0.192,0.041,0.608,0.777,-0.601,0.723,2.513,-0.748,0.168,0.166
0.332,0.355,0.715,0.945,-0.254,0.97,-0.872,0.217,0.606,0.606
0.418,0.314,0.691,0.931,0.136,0.174,1.878,-1.748,0.216,0.232
0.44,0.163,0.454,0.823,-0.84,-0.925,0.339,-1.282,0.618,0.577
0.192,0.06,0.585,0.361,-0.409,-0.749,-0.138,-0.316,1.44,1.298
0.672,0.562,0.629,0.846,0.401,0.723,0.204,-0.748,1.14,1.14
0.556,0.605,0.087,0.139,0.259,0.398,1.112,0.729,1.938,2.069
0.484,0.355,0.845,0.668,1.391,-0.177,0.023,0.212,1.67,1.689
0.776,0.976,0.129,0.721,-0.625,0.8,1.112,-0.899,0.618,0.607
0.332,0.562,0.087,0.644,-1.22,-1.052,0.426,-1.557,0.08,0.082
0.235,0.935,0.561,0.744,-0.641,-1.24,-0.712,1.046,0.17,0.165
0.876,0.984,0.316,0.333,0.314,-0.369,0.671,0.856,1.59,1.594
0.935,0.526,0.116,0.343,0.401,-2.628,-0.471,1.348,1.965,1.886
0.058,0.069,0.832,0.353,1.66,-1.087,1.878,0.393,1.238,1.304
0.258,0.29,0.585,0.298,0.076,0.398,0.671,-0.02,1.33,1.462
0.302,0.844,0.454,0.095,-0.18,-0.47,0.919,-1.448,1.878,1.824
0.484,0.899,0.316,0.12,-2.028,0.617,1.878,0.777,1.725,1.809
0.332,0.899,0.406,0.247,1.391,0.208,0.775,0.288,1.296,1.411
0.383,0.254,0.617,0.387,2.057,0.398,0.204,0.335,1.926,1.845
0.223,0.738,0.25,0.921,-0.823,0.617,-0.347,0.712,-0.073,-0.074
0.182,0.069,0.918,0.817,-0.866,0.398,-1.448,-0.748,1.594,1.744
0.998,0.967,0.608,0.129,0.401,0.398,-1.19,2.027,3.674,3.889
0.876,0.95,0.883,0.901,0.076,-2.628,-0.108,-0.748,1.301,1.431
0.624,0.101,0.324,0.245,-2.028,0.617,-0.083,-0.768,2.497,2.478
0.093,0.069,0.534,0.941,0.136,0.208,1.373,-0.072,-0.135,-0.125
0.974,0.866,0.208,0.373,2.365,-2.628,1.112,-0.58,1.778,1.9
0.947,0.101,0.401,0.973,1.04,-0.177,0.093,-1.748,1.785,1.747
0.456,0.355,0.252,0.016,0.772,1.751,0.523,0.288,4.899,5.232
0.712,0.637,0.771,0.801,0.401,0.617,0.204,1.348,1.398,1.37
0.025,0.069,0.67,0.955,-2.243,1.751,0.133,-1.282,0.656,0.713
0.583,0.06,0.883,0.21,0.401,0.8,-0.515,1.227,3.492,3.82
0.106,0.984,0.483,0.115,1.599,-1.087,-1.336,-0.291,2.21,2.152
0.876,0.984,0.454,0.566,-0.866,0.8,-0.347,1.856,1.668,1.772
0.309,0.29,0.226,0.722,0.401,-0.696,0.775,-2.691,0.108,0.114
0.624,0.436,0.008,0.273,-1.22,0.8,-0.347,-1.831,2.058,2.256
0.712,0.425,0.949,0.698,-0.224,-0.369,-1.19,0.003,2.245,2.37
0.704,0.101,0.629,0.453,-0.581,0.208,-1.19,0.42,2.55,2.723
0.034,0.163,0.008,0.767,1.66,-0.177,-1.039,-0.58,0.551,0.582
0.842,0.355,0.316,0.106,-0.581,-0.437,1.297,0.217,2.872,2.652
0.53,0.041,0.008,0.918,-0.889,-0.696,-1.048,0.856,1.109,1.2
0.709,0.436,0.826,0.273,-0.601,1.331,0.387,-0.305,2.976,3.02
0.27,0.254,0.387,0.573,-0.409,0.109,-0.872,-1.282,0.975,0.935
0.583,0.548,0.544,0.888,1.04,-2.628,-1.448,0.813,1.133,1.149
0.192,0.009,0.715,0.665,0.136,0.617,0.339,-0.217,1.201,1.29
0.85,0.826,0.942,0.468,-0.409,1.331,-0.966,1.227,2.382,2.37
0.624,0.29,0.087,0.05,-0.507,0.208,2.513,-0.469,2.886,2.983
0.672,0.069,0.479,0.227,0.076,-2.628,0.478,2.027,2.285,2.095
0.79,0.915,0.158,0.622,-0.507,0.398,0.277,0.003,0.96,1.037
0.799,0.436,0.518,0.01,-0.507,-0.369,0.775,0.852,5.43,5.971
0.492,0.637,0.433,0.278,0.596,-0.177,-0.547,-0.58,1.726,1.705
0.332,0.436,0.585,0.234,-0.055,0.617,-1.648,-0.263,2.365,2.198
0.003,0.562,0.585,0.084,0.058,0.617,-0.616,1.443,2.379,2.194
0.75,0.244,0.373,0.684,-0.581,0.69,-1.039,0.003,1.862,1.694
0.358,0.637,0.187,0.828,0.725,0.69,0.478,2.268,0.082,0.089
0.712,0.946,0.275,0.973,0.314,0.8,0.523,-0.072,0.45,0.435
0.583,0.967,0.577,0.348,-2.243,-1.24,0.133,-0.973,1.321,1.408
0.95,0.726,0.608,0.121,-0.601,0.398,0.077,-0.748,3.406,3.534
0.518,0.637,0.645,0.301,-0.507,0.398,-0.471,0.888,1.959,1.879
0.635,0.562,0.771,0.108,-0.601,-0.925,-1.039,-1.448,3.466,3.781
0.583,0.637,0.883,0.499,-1.508,0.208,1.878,-2.691,1.214,1.322
0.219,0.866,0.749,0.027,1.207,-2.628,-1.253,0.729,4,4.061
0.106,0.95,0.509,0.423,0.401,0.398,0.334,-0.899,0.28,0.258
0.492,0.009,0.409,0.717,-0.507,-0.47,-0.108,-0.161,1.302,1.345
0.424,0.355,0.479,0.502,0.401,-0.177,0.602,1.046,0.908,0.873
0.117,0.069,0.462,0.597,-0.662,-0.177,-0.471,-0.899,0.807,0.826
0.75,0.915,0.808,0.599,-0.765,1.856,-0.921,-0.899,1.783,1.657
0.223,0.163,0.165,0.999,0.076,-1.087,-1.039,0.888,0.241,0.225
0.218,0.314,0.929,0.499,-0.804,0.398,0.919,-0.217,1.166,1.232
0.712,0.95,0.364,0.144,-1.594,-0.369,0.426,-1.068,2.247,2.038
0.965,0.946,0.087,0.48,-0.409,0.208,-0.124,0.097,1.613,1.555
0.117,0.95,0.989,0.985,-0.804,-0.723,1.684,-0.017,-0.343,-0.339
0.635,0.806,0.875,0.929,0.401,0.208,1.498,0.278,0.687,0.689
0.764,0.101,0.103,0.041,0.314,-1.154,-0.805,0.097,4.435,4.396
0.309,0.899,0.187,0.39,0.401,-0.369,-0.404,-0.778,0.685,0.624
0.383,0.009,0.158,0.395,-0.581,-1.24,0.523,-0.217,1.287,1.398
0.712,0.101,0.771,0.991,1.329,-0.177,0.614,-0.748,1.666,1.618
0.396,0.436,0.02,0.455,-0.409,0.109,-0.616,-1.282,1.054,0.973
0.182,0.314,0.065,0.833,0.314,-0.696,-0.471,0.088,0.035,0.033
0.764,0.637,0.935,0.573,-1.266,-0.749,-0.872,0.003,2.233,2.402
0.276,0.614,0.158,0.566,-2.028,1.056,0.387,-1.831,0.609,0.636
0.157,0.637,0.387,0.514,-3,-0.177,-0.778,0.335,0.524,0.477
0.223,0.163,0.274,0.609,-0.625,-0.696,-0.515,-0.899,0.665,0.643
0.192,0.041,0.087,0.732,0.401,0.174,-0.778,-0.072,0.724,0.733
0.965,0.314,0,0.182,-2.243,-0.852,1.498,-0.58,2.393,2.235
0.016,0.726,0.497,0.48,-0.18,-2.628,0.339,0.472,-0.205,-0.199
0.235,0.355,0.379,0.171,-0.409,-0.696,-0.988,0.572,1.973,2.011
0.518,0.806,0.838,0.781,0.349,-2.628,0.568,1.257,0.576,0.595
0.152,0.806,0.715,0.348,-0.409,1.056,-1.648,1.257,0.833,0.869
0.79,0.915,0.65,0.846,-0.507,-0.852,0.671,-1.557,0.807,0.836
0.034,0.314,0.771,0.668,-0.804,-0.177,-0.616,0.393,0.667,0.675
0.062,0.915,0.67,0.778,0.401,-0.47,0.077,1.443,-0.212,-0.233
0.672,0.562,0.158,0.609,0.401,-2.628,0.919,-1.448,0.475,0.52
0.117,0.95,0.203,0.543,0.136,-1.052,0.014,-0.628,-0.217,-0.209
0.069,0.244,0.203,0.752,-0.409,1.856,0.204,-0.161,0.371,0.342
0.624,0.314,0.387,0.214,0.596,-2.628,2.513,0.313,1.27,1.347
0.492,0.314,0.364,0.317,-1.22,-2.628,-0.203,-0.973,1.43,1.493
0.44,0.101,0.969,0.108,-0.765,-0.696,1.373,0.003,3.182,3.21
0.223,0.355,0.974,0.115,0.725,0.208,-0.108,-0.899,2.98,3.242
0.974,0.218,0.063,0.551,-0.889,-0.696,-1.461,1.123,2.305,2.378
0.79,0.101,0.475,0.941,-0.84,0.208,-0.959,0.003,1.738,1.909
0.025,0.163,0.272,0.282,0.596,-1.052,0.133,0.003,0.837,0.852
0.85,0.101,0.67,0.476,-0.055,1.143,0.133,-1.448,2.7,2.527
0.492,0.826,0.385,0.89,-0.409,-1.052,0.671,-0.58,-0.04,-0.038
0.974,0.637,0.697,0.234,-0.409,-1.052,0.737,0.097,2.616,2.365
0.518,0.06,0.158,0.35,0.772,-2.628,0.775,-0.748,1.293,1.376
0.832,0.806,0.123,0.582,-0.055,0.617,0.315,0.003,1.227,1.168
0.965,0.314,0.172,0.099,-2.028,-2.628,1.112,1.443,2.973,2.957
0.764,0.637,0.349,0.222,0.981,0.398,-0.108,0.66,2.512,2.377
0.484,0.562,0.387,0.673,-3,-2.628,0.775,0.729,0.197,0.207
0.952,0.355,0.577,0.075,0.981,0.723,0.671,0.003,4.227,4.645
0.157,0.314,0.749,0.604,-0.507,-2.628,0.014,-0.072,0.529,0.545
0.86,0.562,0.76,0.095,0.245,0.109,2.513,-0.161,3.032,3.055
0.868,0.637,0.087,0.825,0.076,-2.628,-0.471,-0.291,0.887,0.827
0.015,0.637,0.053,0.973,-1.266,1.056,0.093,1.856,-0.51,-0.529
0.583,0.314,0.518,0.726,0.596,-0.437,0.903,0.393,0.793,0.801
0.235,0,0.462,0.882,-0.958,0.109,-1.039,1.795,1.098,1.041
0.152,0.984,0.043,0.33,-3,-0.925,0.983,-0.58,0.013,0.013
0.139,0.314,0.226,0.317,-2.028,0.69,1.878,0.66,0.472,0.449
0.309,0.163,0.486,0.714,-1.272,-0.177,1.747,-0.445,0.199,0.186
0.712,0.946,0.567,0.395,0.002,-0.437,1.373,-1.448,1.139,1.246
0.016,0.605,0.065,0.2,0.772,-0.369,-2.435,-0.161,1.559,1.496
0.808,0.069,0.838,0.682,-0.224,-0.696,-0.347,0.551,2.351,2.166
0.583,0.637,0.544,0.49,0.002,-2.628,0.983,-0.973,0.733,0.783
0.235,0.163,0.217,0.732,-0.804,-0.369,-1.448,-0.58,0.788,0.72
0.302,0.355,0.989,0.345,1.391,0.8,1.498,1.257,1.993,1.937
0.905,0.314,0.645,0.387,-2.028,0.69,0.903,0.938,2.347,2.392
0.583,0.614,0.226,0.872,-1.594,0.398,1.684,-0.768,0.018,0.018
0.062,0.425,0.349,0.016,1.66,0.398,-1.448,-1.748,4.523,4.309
0.661,0.844,0.221,0.586,-1.22,-1.132,0.523,0.551,0.618,0.617
0.974,0.355,0.123,0.536,-1.22,0.208,0.133,0.813,1.826,1.99
0.876,0.272,0.544,0.06,0.58,-0.177,1.747,0.003,3.667,3.907
0.276,0.009,0.316,0.589,1.04,0.8,-3,-3,2.312,2.202
0.192,0.163,0.172,0.985,-0.581,-0.369,0.775,-0.394,-0.272,-0.275
0.53,0.738,0.629,0.896,0.002,-0.369,0.133,-1.172,0.551,0.573
0.27,0.355,0.738,0.348,0.772,-2.628,-0.988,-0.58,1.539,1.549
0.583,0.272,0.67,0.106,1.04,-0.177,-1.19,0.217,3.798,3.81
0.75,0.95,0.252,0.343,0.136,0.69,-0.347,0.335,1.789,1.847
0.876,0.637,0.67,0.536,0.401,0.398,-1.336,0.003,2.337,2.303
0.289,0.29,0.349,0.273,0.349,0.617,-0.347,-0.394,1.646,1.797
0.783,0.069,0.942,0.45,1.66,0.617,-0.196,-0.161,3.384,3.222
0.235,0.163,0.415,0.931,-0.262,-0.852,-0.921,-1.068,0.467,0.487
0.383,0.314,0.608,0.191,-2.028,0.174,0.023,0.988,2.184,2.128
0.309,0.101,0.728,0.947,-0.409,-2.628,0.614,-2.691,0.391,0.426
0.034,0.29,0.67,0.273,-1.22,-2.628,-1.19,0.003,1.368,1.402
0.635,0.218,0.978,0.973,0.076,0.398,0.023,0.856,1.725,1.74
0.709,0.562,0.172,0.693,0.002,0.398,1.034,0.572,0.687,0.729
0.538,0.826,0.439,0.935,0.253,-1.24,-0.712,0.499,0.437,0.437
0.192,0.069,0.771,0.251,0.401,-2.628,-1.688,0.888,2.315,2.289
0.79,0.314,0.486,0.959,-0.625,0.8,-1.448,0.184,1.773,1.721
0.44,0.163,0.049,0.88,0.002,-0.177,-1.039,0.288,0.835,0.772
0.235,0.514,0.771,0.693,-0.409,0.398,0.204,0.66,0.658,0.626
0.808,0.009,0.057,0.016,-2.028,-1.052,-1.07,-0.798,5.751,5.441
0.998,0.009,0.409,0.602,0.076,-0.47,-1.648,-0.086,2.873,2.748
0.571,0.637,0.252,0.532,-0.129,0.617,-0.616,-0.19,1.261,1.172
0.44,0.244,0.413,0.772,0.401,-0.696,-0.959,1.795,0.968,1.036
0.712,0.069,0.715,0.627,-0.998,0.208,-0.959,-0.161,2.34,2.417
0.139,0.984,0.475,0.153,-0.409,0.97,-0.872,-0.291,1.386,1.424
0.157,0.915,0.034,0.731,1.04,-0.369,0.919,-2.691,-0.457,-0.487
0.672,0.069,0.252,0.762,-0.409,-2.628,-1.688,-0.017,1.559,1.487
0.905,0.548,0.771,0.234,0.401,-0.177,-2.435,-0.072,3.693,3.905
0.424,0.866,0.454,0.809,0.596,-0.177,-2.435,-0.899,0.985,0.934
0.27,0.806,0.373,0.026,0.725,0.398,-2.435,-1.068,4.173,4.216
0.583,0.726,0.534,0.514,-1.508,-0.696,0.077,0.499,1.086,1.135
0.808,0.738,0.203,0.269,-0.055,0.723,-0.124,-2.15,2.171,2.01
0.235,0.314,0.585,0.132,-0.581,-0.177,-0.083,0.093,2.25,2.363
0.069,0.163,0.328,0.423,0.076,-1.24,0.775,0.313,0.335,0.352
0.129,0.967,0.187,0.356,1.207,-0.369,0.903,-0.748,0.256,0.253
0.712,0.78,0.413,0.12,0.956,-0.369,-2.435,-2.15,3.606,3.836
0.276,0.738,0.413,0.859,0.058,-2.628,0.204,-1.748,-0.35,-0.378
0.571,0.06,0.008,0.05,-0.18,-0.177,-1.336,0.003,4.19,4.506
0.538,0.637,0.103,0.582,0.259,-0.925,0.133,0.729,0.618,0.618
0.672,0.355,0.479,0.722,0.401,-0.437,-0.083,0.003,1.184,1.27
0.974,0.915,0.733,0.828,1.04,-0.177,-0.616,-0.033,1.947,2.138
0.712,0.526,0.728,0.772,-0.625,0.398,0.775,-0.973,1.188,1.286
0.635,0.314,0.129,0.49,1.329,-2.628,-3,1.348,2.248,2.314
0.876,0.436,0.534,0.921,0.596,-0.369,1.498,0.856,0.843,0.874
0.774,0.218,0.765,0.566,-1.22,-0.369,1.325,-1.748,1.686,1.595
0.556,0.355,0.224,0.641,0.136,-0.177,-0.872,1.046,1.171,1.16
0.359,0.355,0.883,0.718,0.596,0.723,0.023,-0.291,1.317,1.396
0.371,0.29,0.087,0.792,2.057,0.208,-1.498,2.268,1.271,1.185
0.302,0.548,0.525,0.828,0.136,-0.696,-0.347,-0.973,0.317,0.342
0.876,0.614,0.832,0.39,0.981,-0.177,0.659,-0.316,2.453,2.431
0.371,0.244,0.989,0.872,0.259,-0.369,-0.872,0.499,1.531,1.614
0.102,0.069,0.853,0.301,-1.594,1.242,0.775,0.499,2.259,2.215
0.468,0.826,0.129,0.35,-1.22,-0.437,-2.435,-0.973,1.709,1.791
0.309,0.738,0.67,0.566,1.66,-1.052,-0.471,0.003,1.099,1.062
0.799,0.069,0.544,0.742,-0.765,-0.696,-1.498,0.852,2.188,2.017
0.332,0.806,0.479,0.855,0.981,-0.177,-0.347,-0.798,0.385,0.404
0.157,0.355,0.585,0.317,-0.409,-0.177,0.919,0.813,0.893,0.818
0.223,0.355,0.424,0.939,-1.22,1.143,0.919,2.268,0.472,0.501
0.952,0.562,0.316,0.365,0.259,-2.628,1.112,-1.748,1.521,1.598
0.712,0.562,0.771,0.278,-0.409,-0.723,-1.648,1.856,2.863,2.798
0.974,0.637,0.252,0.191,0.981,-0.925,0.014,-1.282,2.822,2.709
0.876,0.069,0.585,0.143,0.054,-1.052,2.513,0.003,2.785,3.058
0.332,0.069,0.226,0.187,0.956,0.69,-0.347,-0.394,2.514,2.689
0.492,0.548,0.629,0.74,-0.581,-0.852,-1.07,-0.291,1.104,1.121
0.492,0.935,0.316,0.099,0.772,0.109,0.093,1.178,2.341,2.401
0.79,0.314,0.074,0.398,0.259,1.242,-0.347,-2.15,2.005,1.981
0.468,0.009,0.889,0.714,-0.601,0.398,1.498,-1.574,1.488,1.629
0.44,0.254,0.585,0.985,-1.508,-2.628,-0.921,0.42,0.683,0.628
0.974,0.866,0.275,0.589,1.04,-0.437,0.093,-0.899,1.613,1.57
0.289,0.244,0.074,0.126,-0.409,-2.628,-0.196,0.217,1.911,1.949
0.235,0.436,0.401,0.325,0.058,-0.177,0.339,-0.811,0.94,0.92
0.276,0.637,0.918,0.003,-0.085,-0.177,1.112,-0.291,6.014,5.971
0.424,0.637,0.387,0.264,0.596,-0.369,0.903,-0.748,1.162,1.053
0.842,0.826,0.67,0.05,1.04,0.208,-0.616,1.443,4.506,4.737
0.405,0.562,0.364,0.502,0.238,-0.177,0.775,0.335,0.571,0.56
0.359,0.101,0.697,0.781,0.772,-0.723,-1.448,-1.831,1.441,1.302
0.44,0.436,0.008,0.732,-0.409,0.97,-1.21,0.499,0.417,0.377
0.383,0.041,0.147,0.247,0.054,0.109,0.671,0.66,1.736,1.651
0.192,0.738,0.715,0.134,-1.22,-1.052,-0.138,0.938,1.955,2.076
0.905,0.738,0.712,0.749,1.599,-0.852,-0.471,0.288,1.987,2.18
0.332,0.614,0.771,0.48,1.391,-2.628,-0.347,1.114,1.279,1.191
0.139,0.738,0.979,0.084,1.04,-3,-0.083,0.217,2.763,2.661
0.583,0.314,0.226,0.586,-0.507,-0.369,0.4,0.729,0.947,0.938
0.458,0.069,0.208,0.356,0.002,-1.052,-0.196,-1.127,1.614,1.577
0.332,0.436,0.617,0.39,-0.224,-2.628,0.133,-0.973,0.974,0.919
0.309,0.915,0.226,0.703,-0.055,0.8,-1.648,1.178,0.672,0.708
0.712,0.237,0.629,0.985,-1.22,-0.369,-0.616,-0.628,1.39,1.356
0.146,0.514,0.373,0.345,-0.055,0.8,-1.688,-1.557,1.423,1.377
0.947,0.915,0.129,0.003,1.66,-0.369,0.919,1.348,6.64,7.001
0.704,0.637,0.497,0.985,0.596,0.208,-0.083,-0.798,0.813,0.797
0.538,0.163,0.585,0.333,0.002,-0.369,0.023,1.443,1.99,2.069
0.952,0.272,0.165,0.912,-0.765,0.398,1.684,0.777,0.893,0.924
0.146,0.163,0.057,0.373,-0.889,-2.628,1.373,-0.58,0.182,0.166
0.016,0.514,0.67,0.543,-0.085,0.723,0.133,-0.58,0.478,0.519
0.538,0.355,0.853,0.229,0.401,-0.369,-0.108,0.42,2.595,2.425
0.307,0.436,0.771,0.609,1.31,-2.628,0.133,-0.394,0.957,0.881
0.905,0.009,0.331,0.758,-0.237,-0.437,1.325,-1.068,1.525,1.514
0.424,0.738,0.087,0.189,1.04,-0.696,-0.778,-0.58,1.971,2.079
0.062,0.866,0.38,0.566,0.314,-0.369,-0.196,-0.469,-0.081,-0.089
0.366,0.101,0.034,0.634,-0.099,0.398,0.077,-0.454,0.833,0.87
0.157,0.826,0.27,0.487,0.002,-1.052,0.133,1.771,0.029,0.031
0.492,0.101,0.989,0.985,0.253,1.331,0.387,0.184,1.929,1.879
0.424,0.738,0.918,0.896,-0.409,-0.369,0.983,0.217,0.547,0.514
0.952,0.562,0.328,0.395,1.329,-2.628,0.737,0.938,1.829,1.695
0.192,0.562,0.281,0.265,-0.84,0.174,1.498,0.335,0.58,0.533
0.223,0.041,0.316,0.577,0.596,-0.369,-1.807,0.097,1.366,1.492
0.492,0.614,0.889,0.016,0.596,-0.369,0.602,-0.017,4.833,4.564
0.034,0.29,0.252,0.904,-0.958,-0.47,-0.471,-0.072,-0.217,-0.235
0.424,0.605,0.771,0.317,-0.18,0.8,-1.448,-1.557,2.345,2.454
0.069,0.436,0.715,0.888,-0.224,-0.852,-0.347,-2.15,0.116,0.113
0.492,0.041,0.433,0.21,-0.224,-0.177,-1.19,2.268,2.798,3.047
0.905,0.244,0.224,0.641,-1.22,1.856,-0.959,1.348,1.854,2.012
